Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,5,4,-197.8899994,237.5599976,Late delivery,1,17,Cleats,Brooklyn,EE. UU.,XXXXXXXXX,Crystal,4572,Lucero,XXXXXXXXX,Consumer,NY,415 Golden Meadow,11201.0,4,Apparel,40.6648941,-73.94533539,LATAM,Ilopango,El Salvador,4572,4/3/2017 20:44,56439,365,2.400000095,0.01,141166,59.99000168,-0.829999983,4,239.9600067,237.5599976,-197.8899994,Central America,San Salvador,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/8/2017 20:44,Standard Class
TRANSFER,6,4,52.58000183,167.9900055,Shipping canceled,0,48,Water Sports,Hendersonville,EE. UU.,XXXXXXXXX,Mary,8452,Smith,XXXXXXXXX,Home Office,TN,5964 Heather Apple Heath,37075.0,7,Fan Shop,36.29242706,-86.61682892,Pacific Asia,Taizz,Yemen,8452,11/24/2016 14:16,47515,1073,32.0,0.159999996,118787,199.9900055,0.310000002,1,199.9900055,167.9900055,52.58000183,West Asia,Taiz,SUSPECTED_FRAUD,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,11/30/2016 14:16,Standard Class
DEBIT,6,2,24.32999992,71.97000122,Late delivery,1,35,Golf Gloves,Caguas,Puerto Rico,XXXXXXXXX,Rachel,2419,Horn,XXXXXXXXX,Home Office,PR,3838 Bright Creek Vista,725.0,6,Outdoors,18.26393509,-66.37050629,LATAM,Mexicali,México,2419,3/29/2017 18:28,56090,778,3.0,0.039999999,140260,24.98999977,0.340000004,3,74.97000122,71.97000122,24.32999992,Central America,Baja California,COMPLETE,,778,35,,http://images.acmesports.sports/Bag+Boy+Beverage+Holder,Bag Boy Beverage Holder,24.98999977,0,4/4/2017 18:28,Second Class
PAYMENT,2,2,147.0200043,434.9599915,Shipping on time,0,9,Cardio Equipment,Pawtucket,EE. UU.,XXXXXXXXX,Kathleen,3280,Smith,XXXXXXXXX,Consumer,RI,4669 Rustic Apple Grounds,2860.0,3,Footwear,41.86906815,-71.39208221,USCA,Springfield,Estados Unidos,3280,6/4/2016 23:47,35691,191,64.98999786,0.129999995,89143,99.98999786,0.340000004,5,499.9500122,434.9599915,147.0200043,East of USA,Ohio,PAYMENT_REVIEW,45503.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,6/6/2016 23:47,Second Class
PAYMENT,1,0,114.3899994,351.980011,Late delivery,1,45,Fishing,Reynoldsburg,EE. UU.,XXXXXXXXX,Mary,5013,Peters,XXXXXXXXX,Consumer,OH,6630 Quaking Via,43068.0,7,Fan Shop,39.95420075,-82.8127594,Pacific Asia,Rangún,Myanmar (Birmania),5013,12/2/2015 22:49,23015,1004,48.0,0.119999997,57612,399.980011,0.330000013,1,399.980011,351.980011,114.3899994,Southeast Asia,Rangún,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/3/2015 10:49,Same Day
DEBIT,6,2,117.5999985,245.0,Late delivery,1,24,Women's Apparel,Ann Arbor,EE. UU.,XXXXXXXXX,Judith,12189,Hicks,XXXXXXXXX,Consumer,MI,1666 Sunny View,48103.0,5,Golf,42.26944733,-83.7731247,USCA,Lakeland,Estados Unidos,12189,6/30/2016 19:33,37460,502,5.0,0.02,93499,50.0,0.479999989,5,250.0,245.0,117.5999985,South of  USA ,Florida,COMPLETE,33801.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/6/2016 19:33,Second Class
TRANSFER,2,1,15.11999989,239.9799957,Late delivery,1,43,Camping & Hiking,Cumberland,EE. UU.,XXXXXXXXX,Matthew,5640,Smith,XXXXXXXXX,Consumer,MD,1121 Amber Abbey,21502.0,7,Fan Shop,39.63772202,-78.82624817,USCA,Houston,Estados Unidos,5640,8/3/2016 7:56,39756,957,60.0,0.200000003,99204,299.980011,0.059999999,1,299.980011,239.9799957,15.11999989,US Center ,Texas,PROCESSING,77070.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/5/2016 7:56,First Class
TRANSFER,2,1,66.59999847,141.6900024,Late delivery,1,46,Indoor/Outdoor Games,Oregon City,EE. UU.,XXXXXXXXX,Mary,6397,Carr,XXXXXXXXX,Consumer,OR,2280 High Hill,97045.0,7,Fan Shop,45.35498428,-122.6026993,LATAM,Guantánamo,Cuba,6397,2/19/2015 15:52,3403,1014,8.25,0.059999999,8450,49.97999954,0.469999999,3,149.9400024,141.6900024,66.59999847,Caribbean,Guantánamo,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/21/2015 15:52,First Class
CASH,0,0,127.4899979,339.980011,Shipping on time,0,45,Fishing,Glendale,EE. UU.,XXXXXXXXX,Mary,4843,Sandoval,XXXXXXXXX,Consumer,AZ,1525 Quiet Leaf Corner,85301.0,7,Fan Shop,33.5399437,-112.1772079,Europe,Torcy,Francia,4843,10/9/2015 4:20,19263,1004,60.0,0.150000006,48158,399.980011,0.379999995,1,399.980011,339.980011,127.4899979,Western Europe,Isla de Francia,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/9/2015 16:20,Same Day
DEBIT,5,4,121.8799973,283.4500122,Late delivery,1,17,Cleats,Columbia,EE. UU.,XXXXXXXXX,William,7366,Ellison,XXXXXXXXX,Consumer,SC,8688 Broad Shadow Abbey,29223.0,4,Apparel,34.11984253,-81.08582306,LATAM,Mendoza,Argentina,7366,3/18/2017 0:05,55284,365,16.5,0.059999999,138264,59.99000168,0.430000007,5,299.9500122,283.4500122,121.8799973,South America,Mendoza,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/23/2017 0:05,Standard Class
DEBIT,2,2,-309.3200073,181.9499969,Shipping on time,0,29,Shop By Sport,Crystal Lake,EE. UU.,XXXXXXXXX,Alice,5559,Smith,XXXXXXXXX,Corporate,IL,2036 High Creek Nook,60014.0,5,Golf,42.23450089,-88.23731995,LATAM,Tijuana,México,5559,2/5/2017 12:35,52511,627,18.0,0.090000004,131246,39.99000168,-1.700000048,5,199.9499969,181.9499969,-309.3200073,Central America,Baja California,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/7/2017 12:35,Second Class
CASH,3,4,19.19000053,39.97999954,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,7254,Smith,XXXXXXXXX,Consumer,PR,3594 Burning River Bay,725.0,7,Fan Shop,18.2951107,-66.37062073,LATAM,Dos Quebradas,Colombia,7254,1/18/2017 17:31,51292,1014,10.0,0.200000003,128186,49.97999954,0.479999989,1,49.97999954,39.97999954,19.19000053,South America,Risaralda,CLOSED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/21/2017 17:31,Standard Class
DEBIT,3,4,36.02999878,106.5899963,Advance shipping,0,18,Men's Footwear,Opa Locka,EE. UU.,XXXXXXXXX,Justin,4961,Kim,XXXXXXXXX,Home Office,FL,6187 Sunny Meadow,33055.0,4,Apparel,27.08105278,-82.22888947,Pacific Asia,Liaocheng,China,4961,11/30/2015 8:28,22837,403,23.39999962,0.180000007,57161,129.9900055,0.340000004,1,129.9900055,106.5899963,36.02999878,Eastern Asia,Shandong,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/3/2015 8:28,Standard Class
CASH,4,2,143.9900055,299.9700012,Late delivery,1,9,Cardio Equipment,San Sebastian,Puerto Rico,XXXXXXXXX,Marilyn,11865,Cuevas,XXXXXXXXX,Consumer,PR,9731 Round Horse Villas,685.0,3,Footwear,39.49591446,-98.98998261,LATAM,Morelia,México,11865,5/4/2017 15:37,58548,191,0.0,0.0,146532,99.98999786,0.479999989,3,299.9700012,299.9700012,143.9900055,Central America,Michoacán,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,5/8/2017 15:37,Second Class
PAYMENT,3,4,74.87000275,287.9700012,Advance shipping,0,9,Cardio Equipment,Irwin,EE. UU.,XXXXXXXXX,Edward,5084,Smith,XXXXXXXXX,Corporate,PA,1995 Burning Fox Mountain,15642.0,3,Footwear,40.32811356,-79.70446014,Pacific Asia,Al Amarah,Irak,5084,9/24/2016 21:32,43357,191,12.0,0.039999999,108317,99.98999786,0.25999999,3,299.9700012,287.9700012,74.87000275,West Asia,Mesena,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/27/2016 21:32,Standard Class
DEBIT,2,4,-103.3000031,147.5800018,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Joe,11873,Collier,XXXXXXXXX,Corporate,PR,8626 Silver End,725.0,4,Apparel,18.26943398,-66.37057495,Europe,Cologne,Alemania,11873,8/16/2017 1:06,65631,365,32.38999939,0.180000007,164021,59.99000168,-0.699999988,3,179.9700012,147.5800018,-103.3000031,Western Europe,Renania del Norte-Westfalia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/18/2017 1:06,Standard Class
DEBIT,2,1,88.19999695,210.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Frances,2395,Johnson,XXXXXXXXX,Corporate,PR,9836 Silver Fox Private,725.0,5,Golf,18.23841667,-66.37057495,Europe,Utrecht,Países Bajos,2395,6/29/2015 17:26,12313,502,40.0,0.159999996,30763,50.0,0.419999987,5,250.0,210.0,88.19999695,Western Europe,Utrecht,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/1/2015 17:26,First Class
TRANSFER,3,4,-68.0,42.5,Shipping canceled,0,24,Women's Apparel,West Jordan,EE. UU.,XXXXXXXXX,Jeremy,3569,Smith,XXXXXXXXX,Consumer,UT,3506 High Brook Swale,84084.0,5,Golf,40.62195587,-111.9332733,Europe,Paris,Francia,3569,6/24/2015 19:43,11977,502,7.5,0.150000006,29920,50.0,-1.600000024,1,50.0,42.5,-68.0,Western Europe,Isla de Francia,SUSPECTED_FRAUD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,6/27/2015 19:43,Standard Class
CASH,3,4,64.73999786,165.9900055,Advance shipping,0,48,Water Sports,Newark,EE. UU.,XXXXXXXXX,Douglas,5941,Smith,XXXXXXXXX,Corporate,OH,1656 Honey Rise Village,43055.0,7,Fan Shop,40.06034088,-82.40966034,USCA,New York City,Estados Unidos,5941,8/5/2016 19:51,39927,1073,34.0,0.170000002,99607,199.9900055,0.389999986,1,199.9900055,165.9900055,64.73999786,East of USA,Nueva York,CLOSED,10011.0,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/8/2016 19:51,Standard Class
DEBIT,1,0,25.82999992,67.98000336,Late delivery,1,29,Shop By Sport,Humacao,Puerto Rico,XXXXXXXXX,David,4331,Smith,XXXXXXXXX,Home Office,PR,6888 Wishing Mountain Run,791.0,5,Golf,18.1501503,-65.82595062,Europe,Le Havre,Francia,4331,9/26/2017 19:26,68492,627,12.0,0.150000006,171269,39.99000168,0.379999995,2,79.98000336,67.98000336,25.82999992,Western Europe,Normandía,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/27/2017 7:26,Same Day
TRANSFER,3,4,36.02999878,128.6900024,Advance shipping,0,18,Men's Footwear,West New York,EE. UU.,XXXXXXXXX,Juan,3762,Smith,XXXXXXXXX,Consumer,NJ,5496 Cotton Dell,7093.0,4,Apparel,40.78874207,-74.00895691,Europe,Saint-Malo,Francia,3762,8/12/2017 15:07,65397,403,1.299999952,0.01,163437,129.9900055,0.280000001,1,129.9900055,128.6900024,36.02999878,Western Europe,Bretaña,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/15/2017 15:07,Standard Class
DEBIT,3,4,154.1499939,327.980011,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,4045,Neal,XXXXXXXXX,Consumer,PR,8613 Merry Lagoon Freeway,725.0,7,Fan Shop,18.2294445,-66.37059021,Pacific Asia,Seúl,Corea del Sur,4045,2/3/2016 23:16,27332,1004,72.0,0.180000007,68457,399.980011,0.469999999,1,399.980011,327.980011,154.1499939,Eastern Asia,Seúl,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,2/6/2016 23:16,Standard Class
TRANSFER,5,4,8.829999924,232.4100037,Shipping canceled,0,46,Indoor/Outdoor Games,Hamtramck,EE. UU.,XXXXXXXXX,Mary,2204,Smith,XXXXXXXXX,Corporate,MI,4715 Harvest Creek Mews,48212.0,7,Fan Shop,42.38851166,-83.0442276,Pacific Asia,Shantou,China,2204,11/4/2015 20:03,21089,1014,17.48999977,0.07,52729,49.97999954,0.039999999,5,249.8999939,232.4100037,8.829999924,Eastern Asia,Guangdong,CANCELED,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/9/2015 20:03,Standard Class
DEBIT,2,4,3.839999914,95.95999908,Advance shipping,0,46,Indoor/Outdoor Games,Hagerstown,EE. UU.,XXXXXXXXX,Daniel,9831,Smith,XXXXXXXXX,Home Office,MD,2246 Hidden Wagon  Route,21740.0,7,Fan Shop,39.63804627,-77.7099762,Europe,Rochdale,Reino Unido,9831,8/28/2017 12:39,66486,1014,4.0,0.039999999,166201,49.97999954,0.039999999,2,99.95999908,95.95999908,3.839999914,Northern Europe,Inglaterra,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/30/2017 12:39,Standard Class
PAYMENT,6,4,108.7900009,319.980011,Late delivery,1,45,Fishing,Jacksonville,EE. UU.,XXXXXXXXX,Janice,4552,Smith,XXXXXXXXX,Consumer,FL,9889 Blue Treasure Circuit,32244.0,7,Fan Shop,30.19924736,-81.72353363,Europe,Meaux,Francia,4552,7/5/2015 9:01,12700,1004,80.0,0.200000003,31777,399.980011,0.340000004,1,399.980011,319.980011,108.7900009,Western Europe,Isla de Francia,PENDING_PAYMENT,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/11/2015 9:01,Standard Class
DEBIT,4,4,41.15999985,113.3799973,Shipping on time,0,17,Cleats,Sanford,EE. UU.,XXXXXXXXX,Mark,6879,Mcguire,XXXXXXXXX,Consumer,NC,3874 Bright Fawn Subdivision,27330.0,4,Apparel,35.48536682,-79.25227356,Europe,Parma,Italia,6879,8/27/2017 2:19,66388,365,6.599999905,0.059999999,165961,59.99000168,0.360000014,2,119.9800034,113.3799973,41.15999985,Southern Europe,Emilia-Romaña,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/31/2017 2:19,Standard Class
DEBIT,3,4,86.40000153,299.9899902,Advance shipping,0,45,Fishing,Los Angeles,EE. UU.,XXXXXXXXX,Mary,1686,Smith,XXXXXXXXX,Home Office,CA,231 Bright Alley,90001.0,7,Fan Shop,34.04970551,-118.243866,Europe,Berlín,Alemania,1686,9/14/2017 7:54,67637,1004,100.0,0.25,169104,399.980011,0.289999992,1,399.980011,299.9899902,86.40000153,Western Europe,Berlín,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/17/2017 7:54,Standard Class
PAYMENT,3,2,18.89999962,251.9799957,Late delivery,1,43,Camping & Hiking,Bayamon,Puerto Rico,XXXXXXXXX,Mary,7273,Smith,XXXXXXXXX,Consumer,PR,3450 Round Gate Close,957.0,7,Fan Shop,18.38011932,-66.18312836,Africa,Kinshasa,República Democrática del Congo,7273,9/24/2016 5:46,43312,957,48.0,0.159999996,108201,299.980011,0.079999998,1,299.980011,251.9799957,18.89999962,Central Africa,Kinshasa,PENDING_PAYMENT,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/27/2016 5:46,Second Class
PAYMENT,2,2,92.33999634,401.4899902,Shipping on time,0,66,Crafts,Irwin,EE. UU.,XXXXXXXXX,Zia,14814,Miranda,XXXXXXXXX,Corporate,PA,1235 Amber Wood,15642.0,4,Apparel,40.32811356,-79.70446014,Europe,Cholet,Francia,14814,11/6/2017 5:33,71261,1353,59.99000168,0.129999995,174576,461.480011,0.230000004,1,461.480011,401.4899902,92.33999634,Western Europe,Países del Loira,PENDING_PAYMENT,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,11/8/2017 5:33,Second Class
PAYMENT,2,1,-701.5700073,438.480011,Late delivery,1,62,Cameras ,Dearborn,EE. UU.,XXXXXXXXX,Germaine,13272,Velazquez,XXXXXXXXX,Home Office,MI,7190 Silver Horse Glade,48126.0,10,Technology,42.32353973,-83.17635346,Europe,Granada,España,13272,10/14/2017 17:19,69719,1349,13.56000042,0.029999999,173034,452.0400085,-1.600000024,1,452.0400085,438.480011,-701.5700073,Southern Europe,Andalucía,PENDING_PAYMENT,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,10/16/2017 17:19,First Class
TRANSFER,2,1,68.37000275,142.4400024,Late delivery,1,46,Indoor/Outdoor Games,Newburgh,EE. UU.,XXXXXXXXX,Mary,2429,Roberts,XXXXXXXXX,Home Office,NY,4791 Heather Cider Orchard,12550.0,7,Fan Shop,41.50205994,-74.01177216,Pacific Asia,Mashhad,Irán,2429,10/23/2016 18:31,45335,1014,7.5,0.050000001,113269,49.97999954,0.479999989,3,149.9400024,142.4400024,68.37000275,South Asia,Jorasán Razaví,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/25/2016 18:31,First Class
PAYMENT,3,4,43.11999893,87.98999786,Advance shipping,0,9,Cardio Equipment,New Orleans,EE. UU.,XXXXXXXXX,Mary,579,Smith,XXXXXXXXX,Consumer,LA,8414 Velvet Island Ramp,70119.0,3,Footwear,29.71730995,-95.67306519,Africa,Yibuti,Yibuti,579,1/8/2017 8:46,50582,191,12.0,0.119999997,126401,99.98999786,0.49000001,1,99.98999786,87.98999786,43.11999893,East Africa,Yibuti,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/11/2017 8:46,Standard Class
CASH,5,4,98.26999664,363.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,9436,Torres,XXXXXXXXX,Home Office,PR,6964 Colonial Square,725.0,3,Footwear,18.20955658,-66.37055206,Europe,Bordeaux,Francia,9436,7/25/2017 13:24,64159,191,36.0,0.090000004,160429,99.98999786,0.270000011,4,399.9599915,363.9599915,98.26999664,Western Europe,Aquitania-Lemosín-Poitou-Charentes,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/30/2017 13:24,Standard Class
PAYMENT,2,4,91.33999634,260.980011,Advance shipping,0,43,Camping & Hiking,San Pablo,EE. UU.,XXXXXXXXX,Mary,11679,Benson,XXXXXXXXX,Home Office,CA,4396 Merry Lagoon Centre,94806.0,7,Fan Shop,37.96690369,-122.3031082,USCA,Dallas,Estados Unidos,11679,6/25/2016 13:46,37101,957,39.0,0.129999995,92563,299.980011,0.349999994,1,299.980011,260.980011,91.33999634,US Center ,Texas,PENDING_PAYMENT,75220.0,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/27/2016 13:46,Standard Class
PAYMENT,2,4,15.76000023,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,554,Branch,XXXXXXXXX,Consumer,PR,9463 Tawny Place,725.0,4,Apparel,18.025383,-66.61328888,USCA,New York City,Estados Unidos,554,8/18/2016 14:03,40801,403,3.900000095,0.029999999,101833,129.9900055,0.129999995,1,129.9900055,126.0899963,15.76000023,East of USA,Nueva York,PENDING_PAYMENT,10009.0,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/20/2016 14:03,Standard Class
DEBIT,4,4,-48.54999924,107.8899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7319,Parks,XXXXXXXXX,Corporate,PR,3814 Dusty Route,725.0,4,Apparel,18.20472527,-66.37059021,Europe,Levallois-Perret,Francia,7319,6/24/2015 18:19,11973,403,22.10000038,0.170000002,29912,129.9900055,-0.449999988,1,129.9900055,107.8899994,-48.54999924,Western Europe,Isla de Francia,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/28/2015 18:19,Standard Class
DEBIT,3,2,57.79000092,122.9499969,Late delivery,1,46,Indoor/Outdoor Games,El Paso,EE. UU.,XXXXXXXXX,Jacob,3234,Smith,XXXXXXXXX,Consumer,TX,4709 Lost Orchard,79907.0,7,Fan Shop,31.72096634,-106.3431778,LATAM,Santo Domingo,República Dominicana,3234,3/16/2017 1:51,55152,1014,26.98999977,0.180000007,137918,49.97999954,0.469999999,3,149.9400024,122.9499969,57.79000092,Caribbean,Santo Domingo,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/19/2017 1:51,Second Class
DEBIT,5,4,67.72000122,199.1699982,Late delivery,1,17,Cleats,Manati,Puerto Rico,XXXXXXXXX,Russell,8892,Dennis,XXXXXXXXX,Consumer,PR,318 Blue Log Loop,674.0,4,Apparel,18.43013001,-66.48731232,Europe,The Hague,Países Bajos,8892,6/30/2017 23:04,62474,365,40.79000092,0.170000002,156146,59.99000168,0.340000004,4,239.9600067,199.1699982,67.72000122,Western Europe,Holanda Meridional,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/5/2017 23:04,Standard Class
TRANSFER,4,4,48.33000183,138.0800018,Shipping on time,0,67,DVDs,Webster,EE. UU.,XXXXXXXXX,Tamara,14931,Schultz,XXXXXXXXX,Home Office,NY,6608 Bright Creek Limits,14580.0,9,Discs Shop,42.36322784,-79.48626709,Europe,Leeds,Reino Unido,14931,11/7/2017 22:32,71378,1354,26.29999924,0.159999996,174693,164.3800049,0.349999994,1,164.3800049,138.0800018,48.33000183,Northern Europe,Inglaterra,PENDING,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,11/11/2017 22:32,Standard Class
TRANSFER,3,4,94.04000092,195.9199982,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,1351,Stone,XXXXXXXXX,Corporate,PR,3178 Golden Villas,725.0,7,Fan Shop,18.24435234,-66.37059021,Europe,Middlesbrough,Reino Unido,1351,7/9/2015 8:19,12972,1014,4.0,0.02,32440,49.97999954,0.479999989,4,199.9199982,195.9199982,94.04000092,Northern Europe,Inglaterra,PROCESSING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/12/2015 8:19,Standard Class
PAYMENT,4,4,42.40999985,113.0899963,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Charles,8776,West,XXXXXXXXX,Consumer,PR,7717 Umber Route,725.0,4,Apparel,18.25516129,-66.37062836,Pacific Asia,Delhi,India,8776,11/23/2015 3:23,22343,403,16.89999962,0.129999995,55924,129.9900055,0.379999995,1,129.9900055,113.0899963,42.40999985,South Asia,Delhi,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/27/2015 3:23,Standard Class
TRANSFER,6,4,206.9799957,449.9599915,Late delivery,1,9,Cardio Equipment,Aurora,EE. UU.,XXXXXXXXX,Ryan,2845,Collins,XXXXXXXXX,Consumer,CO,3497 Quiet Bear Towers,80012.0,3,Footwear,39.65368652,-104.8682022,USCA,Seattle,Estados Unidos,2845,7/27/2016 14:26,39295,191,50.0,0.100000001,98107,99.98999786,0.460000008,5,499.9500122,449.9599915,206.9799957,West of USA ,Washington,PENDING,98105.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/2/2016 14:26,Standard Class
